#node1	node2
P49720	P56537
P13569	Q7Z2H8
Q8TEW0	Q9BYG4
O96000	P51970
P08107	Q96HS1
P51681	Q9NRR5
Q01130	Q13243
P02462	P56199
P83369	Q969L4
O15519	Q96J02
Q01085	Q16637
P78337	Q13285
Q00403	Q14653
P43351	Q14191
P17252	Q9NYA1
P18146	Q15742
Q8IU85	Q9NZT1
P16104	Q8IYW5
Q15819	Q7Z419
Q8WUI4	Q99879
O75323	Q9GZQ8
P22612	Q08289
Q01094	Q96B26
P20701	Q14773
P40189	P40933
O00206	P27361
P14317	Q96PU8
Q9NPJ6	Q9ULK4
O15244	P08047
P14555	P18054
P12956	P62993
Q5SRE5	Q96EE3
P18124	P22736
O95433	P78357
P50148	Q9ULW2
Q01844	Q9Y676
P26599	P57721
P27482	Q9H0B3
P01574	Q08334
P08172	P08754
Q9BS40	Q9BZ23
O75438	Q9NX14
B1A4H9	Q969J5
O75367	Q99880
P04275	Q13683
Q6PD62	Q9UHC6
P41182	P42229
P05161	P10914
P42224	Q09472
O75122	Q9NRG4
P29376	Q07912
Q8WY91	Q9Y3A3
O14641	Q8TBE0
Q04837	Q14197
P45983	Q15256
O15198	Q9BRR9
P01106	P03372
P56645	P62877
Q9HBL0	Q9NPF4
O60739	Q6PKG0
P06241	P06734
P25205	Q9UBD5
P11362	Q01094
P84085	P98175
O75914	P52198
Q6NUN9	Q9NYL2
Q96MT8	Q9NS73
P16104	P34931
P62979	Q15303
P04156	Q9P013
P35609	P78352
O14641	O95817
Q99567	Q9NRG9
P63165	Q7Z7K6
Q13155	Q13643
O43426	Q99963
P08631	P20936
P28749	Q13547
O00221	P11021
P05997	P31431
P18146	Q04727
P01243	Q9UKK9
P30556	P30679
P41968	Q96G30
P63208	P67809
P09471	P48544
Q6ZS17	Q9GZQ8
Q7Z434	Q9BYX4
P08047	Q06546
P0CG47	Q07890
P56182	P68371
P17509	Q13315
O60828	P35243
Q15773	Q96T76
P22694	Q8WXS5
Q7Z2T5	Q9H1D9
O95721	Q9H4M9
P23759	Q9H2G2
P02679	P05106
O00217	O95299
P18859	P20333
P17980	P62195
O95782	P05783
O60383	Q9UN74
P10586	P35568
Q12933	Q13137
O75530	Q09028
P48729	P49841
P53041	Q12888
P27986	Q15303
P48443	Q92830
O14986	Q06187
P23945	P32121
A6NCV1	P38405
O14905	Q9H237
P33991	Q13415
O60244	P41235
P23497	Q92793
Q13200	Q9UMX0
P61247	P62701
O60675	Q9NR55
P42336	P62879
P16144	P17931
P61247	Q9NX58
Q9UM54	Q9Y6K9
Q8NB91	Q9NW38
P53041	P56945
O75116	Q99459
O95433	P16383
P48357	Q13007
P28482	Q9HBH9
O60551	P04637
P78347	Q00653
P41182	Q9HC56
P05023	P22612
O95741	Q15759
P26373	P36578
P22090	P46781
P20265	Q9UJU2
407034	P63279
O14920	Q16584
Q13435	Q15366
Q86SQ7	Q9Y4K3
P04156	Q06481
O95967	Q9BQY4
O00459	P17948
O75444	Q9Y5Q3
P19838	Q04864
P17066	P25685
P42331	P52198
Q8TDR0	Q9NYB9
P06239	Q9Y4K3
O60641	Q9NYJ8
P62979	Q15653
P05112	P19235
P80294	Q96KC8
P62318	Q8WXD5
P04637	Q8N9B5
P49207	Q9NY93
P11473	P11712
P78330	Q9NVP2
406914	P41182
P05113	Q99665
Q13405	Q14197
P49841	Q13224
Q13233	Q9Y230
P82650	Q9UKV8
O60318	Q9NYQ7
O95382	P52564
P01243	P84022
P19387	Q8IXH7
O75381	Q9UKY1
P01614	P02768
P07196	Q96SN8
P01567	P42702
P50542	Q96CN9
P49023	Q05209
P11274	P46109
Q13136	Q9UPW5
Q92878	Q99708
P01137	Q14839
Q13555	Q14573
P01106	Q9UQE7
A6ZKI3	Q9UMX0
P55055	Q15596
P16333	Q8TEW0
P02775	Q16659
P29597	P51692
P01889	P62158
P48552	P63165
Q8WXC3	Q9ULZ3
P53041	Q06190
P10276	P17612
P12830	Q15475
A6NIJ9	P32121
Q13573	Q86U86
O60763	P49257
406899	Q8WY64
O95400	Q86V81
O43390	Q14683
P78556	Q15311
O60934	P23497
O75150	Q6PD62
P43360	Q96DI7
P35268	P61927
P35813	P50750
P05014	P14784
Q92793	Q99814
P05107	P56945
Q15102	Q5UIP0
P17081	Q9P107
P20936	Q15375
P26717	P30450
406936	P15976
P38405	Q8NH19
O60341	Q9BTC8
P35251	Q14683
P15153	P52565
P22301	Q99650
P30954	Q9Y4K3
O14933	Q9UBS8
Q9NVH1	Q9Y2Q3
Q13526	Q9NY61
P35227	Q93009
P23219	P27361
P15104	P18146
Q16659	Q6UXH1
P62875	Q8WVC0
P08588	Q15835
P31749	Q58FF6
O00305	Q13362
P13725	P17181
Q15329	Q16254
P10912	P29350
O15230	P26010
O95989	P18621
O95707	Q13315
O43261	Q04724
O75376	P54253
P51784	Q9H492
P62269	P62277
P01112	P52306
P09012	Q15428
P62266	Q99873
P09651	Q8IYB3
Q8IXI1	Q9BRR9
Q13315	Q5VTL8
O43524	P04637
Q13077	Q92569
P31946	P46937
O60645	Q96A65
P51955	Q13042
O94864	P06899
Q04917	Q96CV9
P51610	Q9ULM3
O15379	Q14005
Q92851	Q9NWB7
Q05513	Q8WYR1
P78334	Q9H0R8
Q14164	Q99613
P05113	P48551
P29317	P98077
P62891	P62910
P37173	Q9HAU4
P05113	Q9UHF4
P26358	P48552
Q4KWH8	Q9UQM7
P61160	Q07890
P11161	P51610
O75038	Q16512
P62491	Q12846
P60866	P62263
O00471	P35658
P02461	P09486
Q8IUQ4	Q9UHB7
P01106	Q9NQT4
Q13555	Q9BXT2
P05141	Q99759
P40238	P40933
Q12988	Q13432
P14618	Q9NQT4
P61247	P62753
P05112	P10914
O14917	Q9NRR5
O43261	O60383
P29466	P42224
P25791	Q15038
Q16630	Q92945
O60220	Q16186
O15105	P52564
P35638	P53778
Q16659	Q7L5N1
Q9BTY7	Q9Y3C7
P08047	Q96FL8
P06756	Q9UKX5
O75830	Q9UMX0
P12757	Q15036
Q16594	Q9Y6J9
P01112	Q9P212
A7MCY6	Q06787
P19876	P49238
O94875	P63104
O94985	P62805
O75503	P05787
Q5W0B1	Q9P2S5
P17612	Q13936
P07948	Q9Y6Q6
O75084	Q9GZT5
P16104	Q96FW1
P05015	P08887
Q8WWW0	Q9UMX0
Q9H2G2	Q9UK85
Q15750	Q9Y5U2
O14602	O60841
P26678	P51817
P18669	Q14203
O15511	P61158
P06241	Q92988
Q99962	Q9P2Y4
P50148	Q92997
Q05397	Q13349
P07948	P46934
Q01344	Q9NYY1
P31947	Q96HA8
P10827	P62324
P12107	Q9HCN6
P35268	P83731
P22105	P31431
P09529	Q96S42
Q13315	Q9P0K8
Q02930	Q13237
Q96F46	Q9Y4K3
O00459	Q07889
Q12988	Q9NRN5
O43741	Q49AN0
O43924	P01112
Q6P4R8	Q6PI98
P84022	Q9HAZ2
P62917	Q9NXU5
P56537	Q9Y478
P27824	Q14703
Q13610	Q9HCE7
P51817	Q99941
P49841	Q02930
O43293	P19105
Q13485	Q13761
P00519	P50570
P31785	P42338
P08754	Q99759
P20020	P51817
O75815	P25787
Q15834	Q9H4K1
O96017	Q9BXA7
P49674	Q9NYF0
O00305	P62714
O75478	P06899
O43915	P08581
P43115	Q9UBU3
P01857	P02768
O00418	P06493
O60674	P01563
Q13153	Q99828
P78552	Q9NYY1
O75475	P02511
P13010	Q14103
P07196	Q12873
Q8TAK5	Q9NWT6
P27361	Q02750
P21917	P61952
P20671	P33778
P46092	Q8WTQ7
Q13233	Q13451
P41252	Q00653
P63146	Q8WVC0
P01243	P07741
P61626	Q15654
P10767	P21802
P49841	P51817
Q08495	Q86YD1
P58876	Q6UXN9
P19174	Q07666
O95793	P62424
Q02763	Q05209
P01106	Q9UNY4
Q07325	Q14653
P04278	P62736
A6NMZ7	Q9HCN6
Q02153	Q14938
P25929	P63096
Q13547	Q15047
P51684	Q16627
P35998	Q16401
P30154	Q4G163
P06241	P56539
O15126	Q9UMZ2
Q14118	Q9Y6N6
O60220	Q9Y5L4
Q13489	Q13546
P68402	Q13424
P59768	Q00722
O14744	P31946
P29350	Q9UKJ1
P04637	Q9H4B4
Q99459	Q9UQE7
Q8N114	Q92905
O95229	Q14457
O95139	P56556
P51991	P62633
O14763	Q00653
O95067	Q8NHZ8
P01568	P10912
Q7Z434	Q92844
O00141	P43355
P14780	P35070
Q8WWL7	Q9H1A4
P31350	Q9UM11
Q99459	Q9Y4A5
P43358	Q8WW24
P61077	Q8N5U6
O95257	Q8NBN7
P18084	P63244
P55735	Q9NYJ8
O95257	Q9Y4G2
Q15645	Q9NRY6
O95816	P19838
P58012	P63279
P20226	Q15544
P17252	P62879
Q8IZD4	Q9NPI6
O60739	P43487
P01889	Q15828
O00329	P19320
P05023	Q13237
O14640	O14986
P16118	P54646
Q16665	Q9UQL6
P18146	P84022
Q96F25	Q9NP73
Q8TEX9	Q9HAW0
P42166	Q9ULX6
O00482	P58012
Q9H1A4	Q9UM13
P31785	P32881
P61244	Q9H8W4
P16220	Q8N5C7
P37231	Q15648
P55345	Q9UM73
P48023	Q8TE67
P08575	P46459
P42701	Q8IZJ0
P51991	Q8IX12
P52435	P62487
P55212	Q02818
P62333	Q14997
Q15796	Q8N684
Q9NQT4	Q9Y4Y9
P62487	Q8IY92
P41743	Q9Y2T4
P11387	Q9UM73
P61218	Q8WVC0
P35998	P62987
P50591	Q13158
Q08209	Q9UIK4
P07949	P46934
P03372	Q13330
P15882	Q9HBH0
O00483	O75438
O15287	Q9UBZ9
P04899	P60709
P05556	P20339
P78504	Q04721
P13010	Q8N2W9
P01236	Q969G2
O00291	Q16659
Q02297	Q15303
P28702	Q9NVC6
O75446	Q9HCU9
P10916	P13533
P05198	Q9NZJ5
P40616	P61421
Q00653	Q96PG8
P30101	Q9HBG4
P19876	P51685
P40121	Q99459
Q969H0	Q9H3D4
P16871	P26038
O00459	P36897
P31943	Q13242
P27708	Q00005
P06241	P78329
P32121	Q8NG85
P30050	P62910
P25116	Q14344
O43318	Q15910
407007	P03956
P29322	P52797
O60503	Q9NZT1
P33993	Q14566
Q99759	Q9ULX6
P01236	P15260
O95433	Q9Y5I1
O14965	Q16600
O14818	P55036
O75800	Q6UWE0
P50991	Q9NWA0
P28562	P53779
Q8TBK6	Q96MF2
O00291	Q14790
O14798	P62834
P50151	P62873
O43353	Q13485
Q13263	Q9UD71
Q13315	Q9P258
P40189	P42338
Q14197	Q9P0M9
O00483	Q15714
P61981	Q4FZB7
P56524	Q96KG7
P05113	Q14626
P51617	Q86WV6
Q92956	Q9H936
P55157	Q9UL51
O00255	Q03164
O60306	Q9BWF3
P28324	Q02535
P22455	Q00722
Q13009	Q8IXI1
51639	P23508
O43395	Q15020
O00487	Q96CS7
P04637	P63104
P51636	Q96JH8
P38398	Q13363
P62979	Q9NYJ8
O94832	P60510
Q12873	Q15714
P22694	Q01668
O00459	Q13393
P26010	P53708
P22607	P46109
Q92736	Q969Q6
Q16531	Q9UBW8
P01106	Q9Y689
P0CG48	P46531
P16220	P51816
P26368	Q15428
Q00839	Q92597
Q93034	Q9Y6I7
P01579	P15509
Q9BV68	Q9Y4K3
P78406	Q9GZY0
P68036	Q13489
406992	Q99583
O15444	P61073
P01579	Q99665
P05141	Q9Y277
O60888	Q96BK5
P45984	Q15256
Q14197	Q8IXM3
P09466	P12956
P35626	Q8NG95
O60684	Q15274
P18146	Q9NQU5
406934	P78563
P46019	Q6ZSY5
P16220	Q9H706
P08865	P39019
P51817	P55011
P35226	P35227
P20783	Q16620
P14780	P19875
P23508	Q13439
O43318	P27708
Q99570	Q9UHF0
P53778	Q16690
P63104	Q9P2H0
O75822	P60228
P06241	P20749
P42680	Q9ULH1
O95619	Q13315
Q96QV6	Q9UQL6
O75643	Q13315
O14746	P00519
Q15013	Q9P2H0
O15530	P41743
O94805	P62805
P98082	Q92997
Q9H9S0	Q9UJU5
P06899	Q9Y4A5
P18848	P51817
Q14192	Q969Q1
P26010	Q13477
Q9H981	Q9Y230
Q13112	Q92831
P18621	P35268
P38936	P63244
P40121	Q13573
O60925	P62857
P30304	Q16254
Q5VTB9	Q93009
P28070	Q9Y4K3
P12830	P49768
P56704	Q9ULW2
P60709	Q16637
P14780	Q12873
O43707	P62993
O14732	Q15011
P61313	P83731
P78552	Q13007
P05067	P50148
P56945	Q05397
P01106	P18669
P27361	Q06124
O75937	P22626
P05121	P84022
O60437	P12757
Q04721	Q9Y219
P30153	Q13033
P40337	Q13526
P61077	Q6PCD5
P39023	P83881
P01579	P42702
P01571	P26951
P57739	Q9BQ66
Q8NFH8	Q9Y6I3
Q16787	Q7L1I2
O96018	P00533
P04156	P29372
O00187	P0C0L5
P08138	P10767
O95467	P21728
P07942	Q13148
P10301	P10398
O00303	O60832
O95433	Q9Y2D5
P10276	Q96L73
O43516	P08631
P55201	Q14566
Q15797	Q96NW4
P68431	Q13112
O00744	Q8N474
Q15388	Q99689
P0CG48	P25686
P01127	P18146
Q8N9I9	Q96LR5
O14641	P05129
P35626	Q8NGR3
P02768	Q8NDX5
Q16082	Q9Y3C7
P01024	P17927
P15531	P21980
P42685	P60484
Q68CZ6	Q9H6D7
Q13315	Q96RU2
P61026	Q9Y4K3
P09919	P49715
P31749	Q53ET0
P53350	Q13526
P35637	Q8NEV4
O60477	Q15653
P54253	Q5HYC2
O75052	Q9Y272
O00555	P63096
O14641	Q96BR9
P17612	P59768
P17844	P40337
O95967	Q9H5Z6
Q8IWF7	Q8N1F8
P61204	Q9UJY4
P18754	Q9UNN5
O94842	Q96KM6
P15056	Q15382
P60484	P69905
P12757	Q7LFL8
P00533	P19174
P46100	Q13185
O75592	P01106
P18621	Q9UNX3
P29474	P63096
O15516	Q92831
P20929	Q8WZ42
P67809	Q14CS0
P10276	P10644
P62081	P62854
Q13177	Q16630
O00555	P08754
P38405	Q8NHB1
Q13813	Q9UGI8
O60504	P38159
P36873	Q93100
P01127	P11362
Q9HAU0	Q9Y2H5
Q9BXW4	Q9H1Y0
O14777	Q9BZD4
Q9UKV8	Q9UL18
O14975	P63104
Q8WW38	Q9NRR5
Q01064	Q8TD86
O15131	P12956
P17931	P78347
P47914	P61513
Q06609	Q9Y5L4
P25391	Q496J9
P01570	Q9HC73
Q13409	Q13748
Q7L1Q6	Q96QZ7
P20827	P22607
P31751	P55211
P06241	Q86WV1
P35575	Q9Y261
P22681	P31785
P21860	Q9UKW4
P35226	Q8IXK0
P11362	P55075
P06753	Q14164
P01574	Q14626
P50402	Q13287
P17655	Q9HBL0
P29400	Q05397
P30086	P30480
Q16531	Q9H211
Q8WVB3	Q969X0
O75581	Q8N752
P40429	Q8NFZ0
O75330	Q9ULW0
P22681	Q9UJM3
P27348	Q9UI47
P45984	P67775
P61586	Q9NQU5
O95696	P49736
P68431	Q14686
O60762	O94777
P16104	Q15366
P63104	Q6ICG6
P58546	Q9Y4K3
P05106	P08648
P41252	Q15653
P29353	Q9H5I1
P32456	Q9BX70
Q16539	Q9BRR9
O00167	Q15475
Q15418	Q9Y2V2
O15524	P40189
P47914	Q9UKV8
P12931	P16144
P16118	P17612
P49662	Q9NZH6
O14543	Q9UQF2
Q8IWT3	Q9ULL4
P14921	P31152
P11836	P17947
P16471	Q9HBE4
P54253	Q8N8B7
P05013	Q13261
Q15020	Q9UKV8
O15457	P00519
P30050	P61254
Q15834	Q96BY2
P62875	Q9GZS3
P05129	P63211
P30153	P57087
O43182	P61586
O95786	Q9H6S1
P01106	Q15477
P61218	Q9Y535
P22061	Q12873
Q12913	Q13224
O94832	Q6WCQ1
P63104	Q14103
P08631	Q8IZP0
O95831	Q0VDF9
Q05513	Q5JVS0
Q14164	Q92844
Q16643	Q9Y297
P08138	Q92914
O00459	P06241
O43521	Q92934
O95639	Q12996
P09874	Q9Y478
Q86US8	Q9UBE8
O75376	P10826
O14656	Q8NFQ8
Q8N264	Q96L33
Q13576	Q99759
P56747	P56856
P06241	P43699
Q8WV28	Q9UKW4
404734	P62258
O43747	P61106
P22314	P22557
P63096	Q08828
P28702	Q9Y6Q9
P32298	P51677
P26992	P40933
O95347	Q6IBW4
Q99717	Q9BT81
Q15653	Q8IWP9
P40189	P40763
P35626	Q8NH60
P53355	Q13526
Q13098	Q13535
P06241	Q13224
Q02548	Q9H334
P46527	P61586
O15524	P42229
P00533	Q01094
P02741	Q15485
P19525	Q00597
P41182	Q96QZ0
P05112	P14784
Q03113	Q9UP65
Q9BVM2	Q9Y265
P98177	Q13526
P04181	P30480
O95197	Q9Y5P4
Q99928	Q9NQX3
O43678	P03901
P05015	P40189
P42262	P51817
O14641	Q14332
O60566	Q10567
P16104	Q99879
P16104	P51532
O60282	Q8IXI2
P32243	P62195
P00519	P61764
P01106	Q13568
P08138	P15692
P04183	P49815
Q13237	Q9NPA1
Q86Y56	Q99689
P17612	Q5MIZ7
Q9UBL3	Q9Y5Z7
Q15038	Q92904
O14640	Q92995
406947	P51608
P07437	P20333
P05112	P48551
O15519	P41182
P18124	P62891
P43657	P63211
Q8IXI1	Q92608
O00629	P63000
P56704	Q9ULV1
P06576	Q15717
P24666	P43403
O96019	Q13315
Q99689	Q99728
P10721	P19174
P62913	Q9UL18
P01243	P17980
Q15910	Q9UBC3
P40227	Q9GZX7
Q96SB8	Q9UM73
Q13535	Q16851
P0C0S5	Q9UKV0
O75815	Q13263
O43318	Q00610
Q15796	Q9Y3F4
Q13330	Q9C0K0
O76070	P63167
P62829	Q99759
P01308	Q01101
P51451	Q02548
O60784	Q96KM6
Q8NAF0	Q9NPF4
P26951	Q9P0W0
Q16513	Q9ULK5
O95185	P43146
P15923	Q96I15
P00750	P07355
O75925	Q15797
Q13535	Q9UHB6
P17947	Q9UGP4
P02462	P23229
P52306	P63000
P08754	P30872
P00519	P98161
Q8IZI9	Q9UHF4
P36897	Q15669
O95343	P62633
P22681	P62258
Q5JY77	Q9UHF0
P01889	P16152
Q7L0Y3	Q99714
P54132	Q13156
P54646	Q9Y478
P22695	Q9NQC3
P35080	P49771
P08700	P23458
P84095	Q9P227
O95989	P31689
P17655	Q07817
O00329	P63000
P51817	P62955
P62877	Q8NI29
P55769	Q9Y333
P04626	P14923
Q00341	Q9H8T0
Q13315	Q96T58
Q13315	Q6P0N0
Q13439	Q9UPN3
P19525	Q9BVP2
P02768	Q96HM7
P42568	Q5T3J3
Q13509	Q13748
O76021	P62633
P08887	Q9UHD0
P29992	P47712
O43504	Q96AW1
O43242	P62333
O43294	P04150
P50990	Q9Y2T4
P30450	P43626
P13569	Q9BTV4
Q16637	Q16891
Q01094	Q9NS23
P61956	Q9BXP5
P26639	P40337
P11215	P17947
P01308	P04626
Q8TF46	Q9NQT4
O75751	P16333
O14920	Q92922
Q15047	Q8N5U6
Q9H1B4	Q9H1J1
Q14626	Q8IU54
P17948	P40763
O75376	P02794
P17612	P19634
O95750	P22455
O60895	O95467
O00151	O75582
O00755	Q13467
P05388	P32969
P21731	Q13162
P63165	Q14865
Q00610	Q00653
P09874	Q9Y6K9
Q13459	Q15345
P02749	P98164
P67870	Q9BV38
P51679	Q9NRJ3
P08238	P10275
Q14103	Q16659
P01566	Q9HC73
Q99570	Q9P2Y5
O43189	Q9NVV9
P01876	P07711
P22607	Q12789
O15126	O95674
P24385	P42773
P01106	P61244
Q05655	Q99759
P0CG06	Q9NRR5
O14980	Q13315
P51946	Q13330
P61927	P62829
Q8NI35	Q96B33
P15056	Q02750
406991	O95980
P61313	Q07020
P29400	P31431
Q01831	Q15797
P38398	P68036
Q93070	Q9HAU5
P50479	Q9H9D4
P39023	P61981
Q16531	Q9UL18
Q9H1J1	Q9HAU5
O15162	Q8WV24
P35968	Q9NSA1
O15360	Q9UBZ9
P01106	Q8N8J7
O75674	P49448
O43295	P60763
O15116	P62312
Q12933	Q15628
P06239	Q13588
Q13158	Q13546
Q13162	Q9BVJ7
406904	Q92945
O96014	Q9ULV1
P04439	Q14954
P38936	Q7Z699
Q04759	Q9GZQ8
P46782	Q9UL18
P00558	Q9NR46
P10275	Q00535
P17181	P35225
O75928	P35398
O95201	Q9NRR5
P32245	Q8TCY5
P32121	Q9H422
P01111	P21359
Q5VTD9	Q9Y219
P01106	P78330
P01106	P23258
O95837	P30411
P29350	Q99665
O95990	Q9BUH8
Q8TB96	Q9H5J8
Q15628	Q96B97
P19875	P27487
P35626	Q6IF42
P15018	Q99062
P60709	Q9Y2K3
P15374	Q15797
Q13751	Q9UKX5
P60763	Q92608
P68363	Q96AH8
Q02556	Q8IZI9
Q9NS87	Q9P2H0
P43005	Q01844
Q8IY92	Q9NXF1
P30260	Q96DE5
Q9Y230	Q9Y572
P32298	P51686
P11474	Q9NPJ4
O96014	Q9UP38
P08107	Q99759
O75352	P61247
P31749	Q96IZ0
P05106	Q15147
P62140	Q02156
O60551	P67870
P61978	Q13243
P26998	P53672
Q13885	Q8TDR0
P63010	Q9BXS5
P08567	P51659
P31483	Q5JVS0
P59768	P84996
P54619	Q9UGI9
P16333	Q7Z408
P18077	P61927
P30939	P61952
P53778	Q15750
P29992	Q9NPC1
P26368	Q8N7W2
P12081	Q9UKE5
Q13651	Q9NPF7
Q9BSJ8	Q9Y6K9
P04216	P05107
Q9HAW0	Q9Y679
O43278	Q96IP4
O75582	Q9NV58
O43639	P51116
Q86T03	Q92609
P02792	Q8IWF7
P14866	P55060
407035	P61586
P84095	Q96DR7
Q15428	Q6P2Q9
O95390	Q13705
P08588	P43250
P38405	Q8NG99
P11308	Q15669
O95343	P58304
P16220	Q9UPW6
Q7Z434	Q86WV6
O60828	Q5UIP0
Q16891	Q9NRR5
O60934	Q99708
P14866	Q14683
P54257	Q13190
P22694	Q07343
P00533	P62736
P50402	Q99962
406947	P61586
O15264	P54829
P51153	Q9HAU4
Q16625	Q8N6F1
P11142	P61073
O43295	P15153
Q6ZRS2	Q9Y230
P00519	Q9Y697
P68104	Q12905
A8K6C2	O60674
Q01970	Q9NPG1
O96019	P60709
Q08345	Q16659
P01106	Q9UBK5
P27694	Q9H1I8
P41159	Q14627
O75691	Q5T8A7
P28222	P62873
P25054	Q99814
P00533	P56539
Q16539	Q8IW41
O00459	P35568
P02458	P31431
P42766	P46776
P68133	Q8TDR0
P20963	P29353
O75800	Q9Y3Q8
P63104	Q9BT78
P04899	Q8NFM4
P01303	Q9BXC0
O95295	Q92993
O15525	Q9Y3C7
Q14160	Q15654
P35609	P68032
Q9BTT4	Q9P086
Q13263	Q15596
P11142	Q01201
26765	Q9Y244
Q07699	Q9UQM7
Q12933	Q9NR28
P49792	Q9Y613
P62993	Q16851
P29400	Q9UKX5
O96013	Q96L33
P35626	Q8NGB8
P62736	P62993
P05014	Q969J5
P34820	Q9H2X0
P67870	Q9UBL6
Q9BQE3	Q9BSJ2
P40763	Q8TAE8
P29972	Q8N5Z5
O60641	P49407
P20333	P58107
O75689	P61289
Q14164	Q15078
P04637	P48730
P28482	P84095
P08581	P16144
O95359	Q92831
P51116	P61457
P04049	P61586
A5PL33	P49840
Q14683	Q99459
O43502	Q86YC2
Q16611	Q9Y371
O60610	Q9UQB8
Q9H2G2	Q9UBN7
P63010	Q96C10
P30273	P32519
Q9HBH0	Q9Y3M8
P22694	Q68CJ9
P62140	Q70SY1
Q8TBZ2	Q9BWU1
P68400	Q63ZY3
O60244	P12814
P21246	P42568
P29590	Q9H2X6
P38936	Q9HB58
P31749	Q9UQB3
Q9H270	Q9UNK0
O43395	P26368
P63279	Q13432
P63173	Q9UKV8
P35626	Q8WZ92
P21554	P61952
P49674	Q16625
P14373	Q9GZU1
P09619	P61328
O95696	Q8WYH8
P12956	Q13263
O60739	Q14152
Q15573	Q96EB6
P08670	P51693
O96000	Q9Y6M9
P45985	Q96RU8
P51671	P51686
O15111	Q92851
Q6UVK1	Q6VMQ6
P12111	Q13797
O00148	Q8IY92
O00311	P25205
Q07889	Q8NF50
P01106	Q14209
P06756	Q07889
P10600	P49746
P36402	Q9Y265
P62993	Q96CW1
O15534	P51608
P62191	Q15008
P08631	Q92556
P01889	P56192
P38646	Q13315
A0JLT2	Q9NWA0
P04198	Q14566
P05013	Q5VWK5
145781	O14949
Q00987	Q13263
P27635	P61353
Q13438	Q9UBV2
P46019	P51817
P51817	Q9UBN1
P10721	Q9H201
P36406	Q9UJY4
Q14749	Q6ZVK8
Q14005	Q8N6Y0
P41597	Q07325
P41597	Q16663
Q96ST3	Q9UBL3
P36405	Q04724
P18146	Q93070
O95831	Q96HA7
Q92956	Q9NYU2
P19793	Q96F24
Q14498	Q8N5F7
Q9HBE5	Q9NPH9
P08631	Q92529
406901	Q00534
P26006	P55268
P02452	Q13485
O75365	Q6P3X3
407008	P25791
P46531	Q9Y2E6
P01137	P37173
O75381	Q8TAQ2
Q8IYH5	Q96ES7
P16871	Q8IZI9
P21246	P40763
P42684	Q02779
P25789	P53350
P21802	Q07889
P52272	Q92844
P53671	Q9H422
P12814	P26010
P62266	Q13233
O00212	Q53QZ3
P38405	Q8N162
P10599	Q16236
P28065	Q96J02
O15514	Q9GZS3
P51991	P62258
P37173	Q9Y4K3
Q05513	Q9NQZ8
O95347	Q9Y6K9
Q9BQ66	Q9H9D4
Q15334	Q9BYG4
Q12834	Q9UJX3
Q969Q6	Q9Y243
P63208	Q13616
P30305	P78386
Q9H1A4	Q9UI95
P54289	Q00005
P28715	Q01844
O94868	P11021
Q8N5U6	Q9Y2X8
P05107	Q8WWW0
O43795	O76071
Q7L5N1	Q9UBW8
O75884	P28749
Q92904	Q9NQZ3
P01569	Q14626
Q969G3	Q9UPN9
O14639	Q13315
Q15369	Q9H8Y8
P21673	Q6PI98
P28065	Q08380
Q00005	Q9HCC0
O00253	Q9UGJ0
O14939	P10301
Q14194	Q16555
P18505	P54257
P01178	P30559
O43557	Q13114
P03372	Q13569
Q00013	Q13188
P81877	Q9UPN9
P05129	Q9UNY4
Q8IY92	Q8WVD3
P62136	Q15428
P42773	Q5UIP0
O00254	P12931
Q13247	Q8IX12
P62875	Q9P0M6
P05129	P30154
P50991	Q13573
Q99558	Q9NWZ3
O95169	Q86Y39
P50591	Q14653
P25963	P62829
Q2TBC4	Q8TAA9
P14859	P28347
O95405	Q5T124
P15170	Q5JQF8
O60674	Q14765
P17081	Q9P286
O60359	Q16537
O43439	Q99750
574507	P21728
O43524	P45983
406952	P10415
P62826	Q9UI26
P00533	P16615
P12643	Q04771
P41743	Q8WYR1
P27986	Q9BVP2
P30304	Q9NYV4
P01106	Q13571
Q00403	Q09472
P11802	Q96T76
P21333	P32121
O60739	Q99873
P14555	P29992
A8MX76	Q9H1Y0
O75791	Q13094
Q12834	Q13042
P63208	Q14999
P63208	Q15796
O94805	Q9UJX2
P27986	P54709
Q13363	Q15583
P36941	Q13349
Q53T94	Q9NYV6
Q15428	Q8IWZ8
Q13547	Q9UKL0
O14964	P51149
P16871	P68366
P45984	P62834
Q9NRQ2	Q9NZJ5
P25490	Q00688
P40933	Q13651
P04141	Q04864
P62879	Q9UBY5
O43521	Q07817
P06241	P08575
Q15633	Q16659
O60684	P36551
P05113	P31785
P08311	P17947
P42704	Q9Y5V3
P35680	Q12899
P24941	Q08050
P00533	P62316
O75618	Q14790
P28328	Q92541
P10276	Q9Y6Q9
P19438	Q05655
P50591	Q14790
P47897	Q9Y5J5
P01889	P43355
O43921	P43629
O14593	P48382
P51817	Q9HAV0
P52735	Q13094
P49642	Q13748
P62280	Q13233
P32745	Q07157
P01106	Q9UHX1
P51617	Q6IA17
P01241	P49720
P62993	Q9NYL9
O43390	Q15428
Q8TB72	Q9NQZ3
O00194	Q03135
P63000	Q9UNA1
407028	O00292
Q8TEW0	Q9NQ66
Q05397	Q15654
P68104	Q15102
P14923	Q00005
P35638	Q16534
P00374	Q9UJX2
P08754	P49286
P01241	P43487
P22612	P26678
