#node1	node2
P47813	P54253
P16220	Q96Q42
Q7Z5K2	Q8N3U4
O75864	P62136
P04406	P55957
P52735	Q7Z6E9
P51677	P52333
O14950	P62140
P22888	Q9Y4K3
P60709	Q92636
407010	P30042
P57678	Q15714
P15144	P18054
P62937	P62993
Q15047	Q15486
P16104	Q15366
P32121	Q9H339
P61073	P78556
P78543	Q99873
P52272	Q00653
P01111	P04049
P06730	P09651
P01106	P99999
P63000	Q92569
P07602	P13861
Q16891	Q9NVH1
P23258	P42858
P36897	P62979
P38398	Q96CW5
Q13554	Q4G163
P01375	P61289
O60840	P62136
Q07890	Q86YV0
O95619	Q96Q83
Q5T3J3	Q8N5U6
P28222	Q9HAV0
Q14106	Q96DU9
P15311	P16871
Q8IYF3	Q9Y3Q8
Q6NZ67	Q96RT8
P08912	P29992
O14508	P48551
P13385	Q7L5N1
P28340	Q9Y2Q3
P32121	Q02750
406947	O43524
P01567	P15509
P47870	Q15111
O43676	P03923
Q04206	Q14116
Q13009	Q8TEW0
P60604	Q05086
P40692	Q96NE9
O75448	P37231
P06681	P09871
Q8IWX8	Q9NWB6
Q16629	Q9UBU9
P28290	P62258
Q8IWF7	Q9BUK6
406933	P37275
P01106	Q14CX7
Q96D09	Q9P2H0
O00220	Q04206
P62987	Q969F2
P51784	Q96S55
Q96RP9	Q9HAU4
P01106	Q9Y241
O00116	P01106
Q13546	Q9HB75
O15455	O95863
P27348	P49815
P25208	P62993
P32121	Q9H255
P17844	Q13547
P02545	P05771
P07858	P38936
P13727	Q15744
O15264	P12277
O00329	P05019
O75674	Q8IZL8
Q12933	Q92569
O96013	P15153
P54652	Q9H816
Q05655	Q9H0R8
Q05481	Q9GZM8
P14316	Q03518
P05452	Q01804
Q15038	Q9NRV9
P12004	P49005
P06737	Q93100
P07948	Q86WV1
P14416	P67775
Q9BTT4	Q9H944
P41134	Q16666
P22680	P41235
P48551	Q9NWQ8
Q15528	Q8NBJ4
P29466	P54252
B0I1T2	P01106
P48023	Q9UKS6
P0CG48	Q96RN5
P42574	Q07817
P60763	Q9Y6W5
Q01844	Q06187
P07737	P63261
P13631	P50613
O14604	P60709
P24941	P63208
P04183	Q75N90
Q8IXM3	Q9BWH2
P11171	P61923
P55211	Q9Y2G2
Q9P2H0	Q9UGL9
P45984	P62879
P21675	Q9HCU9
O15371	P23508
Q9HBM6	Q9Y6J9
Q13315	Q96J87
P19438	P63261
P02462	P98095
Q14527	Q149N8
P01568	Q00653
P42773	Q13432
406987	P55287
P08107	P19438
P41222	P52789
O94941	Q9Y2X8
O14920	Q96EY1
O75665	Q96AW1
P08047	Q15306
P04637	P42224
Q9GZR7	Q9H3S7
O94921	P01877
O60504	Q13177
P46940	Q15653
P38405	P40145
A6NMZ7	Q05397
Q13485	Q9Y297
O43464	Q13075
P42574	P45984
P06132	Q12873
P01589	P40933
P35609	Q16512
P41279	Q00610
P06493	P98177
A9UHW6	Q9NRR5
Q86YH6	Q9NTG7
P62258	P63104
P15882	Q96L33
P30279	P40763
Q13137	Q96GM5
P62258	Q9NQ92
406954	Q15796
P04406	Q9H0J4
P30559	P30679
P18621	P63173
Q9UBW8	Q9UNS2
P38405	Q8NH59
P22681	Q15811
Q13573	Q14764
O15519	P62273
P02679	P04004
Q01844	Q99459
P06400	P51948
P19438	P35580
P20963	Q13239
O60684	Q96B97
P39656	P56537
O75533	Q14164
P40305	Q00978
O43918	P33778
P17612	Q93100
P01562	Q04206
P18146	Q9NUR3
P08581	Q9H0M0
O75084	Q9H1J7
P38405	Q9Y5P1
Q96PU8	Q99504
Q9H1R3	Q9NZT1
P04183	Q9UJX2
P22607	Q9H0M0
P50151	P53778
P05013	P16871
Q08493	Q13557
O43261	O60383
O00291	P09497
P04839	Q13153
P35544	P39019
O43281	P16333
P25025	P55072
Q6NV75	Q9UBU8
Q13469	Q9Y277
O43426	Q99961
O15524	P42702
P02686	Q9GZU7
Q8IWV7	Q9UHF0
Q14457	Q5VTD9
O15069	Q9NRH1
O15239	O95178
P01106	P59768
P39060	P98095
Q6ZVK8	Q96CG3
Q9UBZ9	Q9Y253
P51812	P53355
O00206	P07585
O95983	Q86YP4
Q92796	Q9BQ90
O96019	Q12824
P16298	Q9UJX6
Q8IWA4	Q9HC24
P01116	Q9UK32
P52798	P54756
O60941	Q15834
P63261	Q16827
Q5EB52	Q8NAF0
O60711	P18146
P55196	P62070
P84090	Q9Y478
P04637	P78543
P04350	Q13748
P61586	Q52LW3
P55036	P62333
O95467	P22888
Q7Z3U7	Q9UJY4
P08069	P49767
Q9H0M0	Q9H469
P06730	P61978
Q9H6E5	Q9P2I0
P98175	Q13123
O60841	Q99459
Q13573	Q9UKF6
Q5QNW6	Q9Y5B9
P35626	Q8NH37
O60674	Q8WYR1
Q96I25	Q9UHR5
O43298	P49407
P01574	Q13651
Q13243	Q15418
P0C0S5	P68431
O14939	P42338
P11142	Q00613
P40818	P63104
P54257	P60228
P09471	P49802
P25024	Q9Y4X3
P26358	Q9NPF5
Q9NZQ3	Q9Y2X8
Q12933	Q9NR28
P60763	Q96BY6
P36873	Q02930
P09919	Q13651
O95977	Q03113
P22455	P46108
Q8N1F7	Q9Y478
P29350	Q13952
Q13330	Q9C0K0
P40692	Q01094
O43395	Q8WYA6
Q14008	Q9Y6A5
P11215	P46108
P19338	Q04206
Q08209	Q13255
P16403	Q96EB6
P04843	Q8TCJ2
P04637	P36952
P01106	P31152
O00220	Q14790
P42677	Q9H6R7
P05091	Q8N357
P51677	Q9UBD3
P62993	Q92835
Q12933	Q9P2J5
100008589	Q9Y2S0
O00222	P63096
P16333	P31995
P49716	Q8WYK1
406984	Q9Y2I8
P27986	Q15366
Q8IZD9	Q92730
P45984	Q00613
O75400	Q00005
C9J442	P18146
Q8WVD3	Q96PU8
P67812	Q92956
Q05397	Q92752
O60266	Q13555
P61254	Q96BK5
P12757	Q12873
O95352	Q9H1Y0
Q13554	Q13698
P35462	P63211
P29992	P37288
Q13794	Q14653
P29459	P52630
Q00610	Q01968
P52333	Q92569
Q13635	Q99835
P62873	Q9NQ66
Q13887	Q92793
P61218	Q6P1J9
Q8NCM8	Q96NA2
P04040	P62993
P31749	Q13418
O95477	Q13884
P51828	Q9UK08
P26599	Q07955
P62910	Q9NR30
Q8WV48	Q9UGN5
Q15645	Q53HV7
P10721	Q8WXH5
O00501	P78369
P63279	Q05516
P40337	P68036
O75821	Q13347
P32121	Q9HBX9
P48551	P60568
Q8WTW3	Q9H9E3
P15882	P52198
A6NHG9	P32121
P04626	P42338
Q96LR5	Q9Y508
P54259	Q96KQ4
Q13409	Q9BQE3
O95178	Q9UI09
P14866	Q15366
P10827	Q9NVC6
Q15834	Q9BVV2
407035	P41180
P30711	Q9UII2
P07333	P49715
Q13616	Q99618
O14490	P00519
P07910	Q13243
P54274	Q15691
Q92797	Q9NZC7
P62280	Q14164
P08151	Q96ST3
P35243	P43250
Q99547	Q9NQT5
Q14164	Q9UHD2
Q13530	Q99623
P54259	P61964
Q03164	Q6UXN9
O14777	Q9Y6D9
Q6UXN9	Q9P2I0
P25391	Q13683
P51149	Q93050
P08572	P26012
P15260	P22681
O75528	O94864
P19022	P35221
P31947	Q9P2M7
P62955	Q66LE6
P19012	P62195
Q99878	Q9UKV0
P14416	Q9UBU3
O75460	Q86TM6
Q15022	Q92800
P01106	Q96BR5
O75420	P56915
P50148	Q92633
O14965	Q9GZM8
P17081	Q9NQU5
P46937	Q15796
O00329	P04049
O43914	Q14954
P43364	Q9BW11
P68400	Q07021
P06730	Q96F07
O75525	Q9UKA9
Q15428	Q8IWZ8
P26038	Q14164
Q6ZN18	Q86SE5
Q99750	Q9BUY5
O14640	P32121
P55795	Q14498
P22694	P50552
Q00005	Q9ULJ3
P62837	Q969Q1
P17980	Q9Y4K3
P08581	Q92569
P08865	P23229
P0CG48	Q93008
P10275	P10914
P10912	Q8WXH5
P27635	P39023
O95619	P25440
Q9NW61	Q9UBC3
O60930	Q5VYV7
O15360	Q9NW38
P46781	P62081
O15264	Q8NER1
O15524	Q9UHF4
P16333	Q7L0Q8
P26012	Q17RW2
P22607	P52798
P10276	Q96F24
P27986	P36888
P30153	Q13573
Q8WWN8	Q96B97
Q6P2Q9	Q99459
Q6ZVK8	Q96CN4
P62847	P62857
P01106	Q96KQ7
Q00887	Q13485
O00303	O15371
P42285	Q15759
O14543	Q14626
O95467	Q9H1C0
Q99608	Q9Y5M8
P31947	Q00839
Q15797	Q9BZS1
Q04759	Q9NYF0
Q14974	Q99459
O75084	Q8N474
P63104	Q6WCQ1
Q99759	Q9Y6K9
P60953	Q5JSP0
P08571	P49715
P10599	Q99683
P35626	Q8NGJ8
O15294	P23284
O75347	P40337
O60925	Q14164
P01243	P09960
O43918	P55157
P40763	Q13131
P09341	P49238
P02675	Q13155
P30154	P67775
P50539	P56537
P16885	Q9NP31
P06213	P27986
O00141	Q13347
P10720	P32302
P13010	Q96PK6
P04637	Q13568
P10721	P42679
O15524	Q9BZR9
P27540	Q99814
P01106	Q9NR83
P11229	Q9UK08
P18669	Q99569
P49662	Q04323
P46108	Q9UPX8
Q13838	Q6Y2X3
P41182	Q9H0J9
P00519	P46937
P07199	P20366
Q13315	Q15326
P09104	P50995
Q03013	Q5T3J3
O15530	Q96BR1
P01876	P02647
Q8NBK3	Q99714
Q9Y333	Q9Y4Z0
P16220	P28482
P54725	Q13315
P12814	Q96RT1
P27544	Q16659
P53778	Q8N5C8
O60503	P84996
O60244	P08833
O75914	Q15052
O00716	Q99741
P36543	Q9H1Y0
P22612	P54840
P62714	Q02641
P36776	Q14197
Q96KP1	Q99459
P06241	P06729
P38405	Q8NGF7
Q15560	Q96B36
P08865	P60709
P56177	Q13485
P29992	P30968
Q96S59	Q9H4A3
P21860	Q99963
P07900	P47897
O15504	P35658
P05412	Q9Y6K9
P07948	P11802
P08754	P51685
Q13191	Q6WCQ1
P84996	Q01718
P52735	Q16695
P05113	Q9HBE5
P31749	Q96S44
P16871	P28482
P05107	P46109
Q96QK1	Q9H171
P51817	Q8NER1
P22694	Q05469
P14151	P28906
P02545	P13569
P49841	Q9UHI6
O43264	O75365
P41220	Q9ULJ8
P11473	P62195
O14531	Q16555
P55103	P61812
P02746	P26022
P08123	P31431
O00522	P04626
O43313	Q13315
P55854	Q9UBE0
P05997	P08514
P11362	Q92913
P10276	P48443
P68366	Q13409
P48023	Q13158
O95837	P30550
P11021	P16871
O14512	Q14141
P01106	Q96BY6
406937	P04637
Q0VG06	Q9NPD8
Q00526	Q16667
Q13137	Q8N715
Q8IYR0	Q99750
Q92769	Q96ST3
P06756	Q13683
P17302	P68366
Q9NY47	Q9Y2T4
P51679	Q92583
P06899	Q8WUI4
O00459	Q15303
P25490	Q9Y230
O60739	Q9Y266
O60271	Q9GZQ8
P35626	Q8NH59
O60814	Q9P0U4
O43353	Q01469
Q8N163	Q9Y5V3
P53618	Q9Y678
P17858	Q99759
P42768	P62993
P31946	Q9NSK0
P26927	Q9GZZ9
P00519	P11387
P13500	P51684
P10415	P35637
Q13573	Q9Y265
Q7Z6B7	Q96L33
Q15008	Q6NXE6
Q9BPX7	Q9UM11
P98164	Q01968
O75688	P04083
P05388	Q8WYK2
P81274	Q9BZE0
P16220	Q7RTR2
Q02535	Q92858
P01567	P40238
O75533	P63104
P50579	Q16254
P08588	Q15835
P11142	Q8N163
Q01668	Q15173
O43768	Q8WXI2
O95402	P61218
A8MTJ3	Q9NYW2
Q05209	Q07889
P21709	Q9UM73
P45983	Q13202
P0CG47	Q05195
P62993	Q14008
Q9NNX6	Q9NZN5
O75154	Q15907
O43665	P63096
O14641	Q8TAD8
Q8N257	Q93077
O60674	P32297
Q7L523	Q9Y2Q5
P42345	Q8IYT8
O95813	P56706
P07948	Q7Z7K6
Q5QNW6	Q8WUI4
Q13077	Q9Y4K3
P54259	Q9BQY4
P24941	Q13153
P46108	Q9C0E4
P14649	P63261
P22492	Q86U86
P06493	Q9UJX5
O95059	P78346
P36404	Q9BTW9
P11233	Q07889
P04049	Q12805
P61981	Q9NYF3
O14802	P19388
O14512	P23458
P55769	Q6P2Q9
Q16623	Q99719
O95471	P57739
P62306	P62314
Q04206	Q14129
Q7L0Q8	Q96HP0
O60506	Q15428
P00505	P04406
P16333	Q14185
O76093	P17948
P62380	Q14191
Q96SN8	Q9NRP7
Q7L7L0	Q9BY41
Q15653	Q9NYR9
Q7L5N1	Q9H9Q2
O95433	P80404
P07814	P63104
P32881	Q9HC73
P60763	Q96QB1
O60739	P35637
P19438	P50591
P00519	Q8TB24
O95455	P27986
P41594	Q9UQM7
P10147	P46092
P01116	P50148
Q13315	Q99504
Q13155	Q8TAP4
Q9BZ23	Q9H0J4
P30480	P55036
P18507	P46459
P19793	Q15796
O75348	P63010
P32246	Q99731
P19525	Q8N5Z5
P78348	Q9NRD5
Q10586	Q13426
Q8N474	Q9NY61
P19793	Q06710
O14974	P31946
P18146	P26367
Q13478	Q14116
O95139	O95298
Q71U36	Q96RT7
O75044	Q07890
P62745	Q13177
P01571	Q08334
P42345	P48736
P08047	Q99988
P78396	Q13416
P63104	Q9BT78
Q13158	Q9HAV4
A8MTJ3	Q9NYW5
P0CG48	P49427
O15105	Q9Y3F4
P01241	P15509
P54619	Q96A54
O75528	Q8WYH8
P19838	Q99836
P54710	Q9UEF7
Q08881	Q13485
P17301	Q96P44
O94761	Q8IWV8
P48729	P61981
Q9HAW4	Q9Y297
P54710	Q8WYR1
P16118	P22694
O00459	Q92730
O95477	P46939
Q5VWK5	Q969D9
O60739	P60660
P55010	P60228
Q13797	Q16787
P05771	P49841
407035	Q9NRM7
P31749	Q13043
P34932	Q9Y2Z0
P53680	P58107
Q6ZSG1	Q9Y2X8
P05019	P14616
406887	P01116
P31947	P63104
Q12933	Q96RJ3
P46939	Q14118
O00193	Q9NV58
P51991	P62258
P01781	P01857
P16220	Q12797
O14508	P15260
P11310	P41235
P51679	P78423
P61952	Q92806
Q8N5I2	Q969T4
P35609	Q9Y561
P33992	Q14209
P10909	Q9NRI5
Q6UW56	Q9Y5X1
P15153	P42336
O95402	P0CAP2
P0CG48	Q15796
P55854	Q16644
P08620	P10721
P08651	Q8WYQ9
P42224	Q13158
Q8WWW0	Q9H492
P05113	P32927
O15392	Q53HL2
P01236	Q01113
O15198	Q96Q27
O75369	P45983
Q15155	Q9HAU4
406987	P16144
Q07889	Q13797
P04637	P31947
P40145	P63096
Q8N6V9	Q8NEF3
P68104	Q9UKV8
P62324	Q9UFF9
O15230	Q496J9
P16104	Q13619
P42766	P62987
P24385	Q9UJU2
Q13571	Q9H0M0
P51149	Q15904
P51948	Q03181
Q9NSB8	Q9Y566
P29350	Q9UKW4
P10599	P32119
Q07021	Q5RKV6
O75843	P61966
P08581	P26045
P67870	Q4L180
P01111	P09619
P23229	P26006
Q16584	Q92918
P98175	Q8IWZ8
Q13416	Q99459
O75928	P40763
P25705	P31946
Q0VG06	Q9NW38
Q08828	Q9UK08
Q8N5Z5	Q96CV9
P30825	Q9NZJ5
P04637	Q93009
O95832	Q8N6F1
O75914	Q9H1R3
P25788	Q9Y4K3
O15116	Q16637
Q8WXF1	Q9Y3D8
P62249	P62851
Q8IUQ4	Q9H422
P60568	Q08334
O14965	Q13522
P43403	P53778
P01112	Q02750
P08631	P08754
P46783	Q9BQ70
P35968	Q9Y6I3
O43707	Q9UMD9
O15198	Q96EY1
O00238	P22004
P42830	P51685
Q8WVM7	Q9UJ98
P46108	Q9Y5H8
P00533	Q9Y6I3
P09038	P29317
P51149	Q7Z3C6
P17677	P62158
Q14197	Q9HAV7
O14593	P35613
P03956	P42830
Q14005	Q8N6Y0
P28482	P30086
P55957	Q07812
Q12788	Q92624
P55084	Q16637
P41221	Q9UP38
P62910	Q9NX58
Q96DE5	Q9UJX2
Q969H0	Q96RU2
P84996	Q9P2W3
Q14185	Q9H2G2
Q13233	Q9BUF5
P78552	Q9NPH9
P35557	Q92934
P25054	Q9NR80
P05787	P58107
Q99558	Q9Y4K3
Q07889	Q86YV0
P41222	P43088
P62158	Q15750
P06241	Q01362
P38159	Q01130
O43353	Q16539
P48736	Q99677
P37173	Q96JC1
P01889	P61586
Q8N9I9	Q96LR5
P08047	Q9UBT6
P78508	Q14005
P19793	Q15650
P27986	Q15078
P14317	Q96PU8
P43403	Q15759
P23508	Q96FW1
O15055	Q14201
Q08211	Q13573
O75326	Q9H2G2
P18146	Q15910
P54727	Q96IG2
406987	O95238
O43597	Q07889
P35544	P62847
P00533	P21583
P16234	Q9HCE7
P51681	Q9HCU9
P38405	Q6IEY1
P22694	Q13936
Q06124	Q9H0H5
O43281	O95433
Q15811	Q2M1Z3
P19883	Q9H7E9
P52294	Q06455
P11161	P13686
Q96P20	Q9Y2Z0
O14920	O43524
Q9NPF7	Q9UHF4
Q8N5A5	Q96ST3
O95696	Q92794
P01106	Q6RUI8
A0JLT2	Q9UJX6
P38405	Q8NH21
P01116	P11362
Q9ULK4	Q9Y4A5
O00182	Q14624
P50148	Q68DD2
P04899	P30559
P01225	P16473
P27824	P46098
O14920	P42574
P05231	P52333
Q13571	Q96GG9
P60520	Q8NI08
P01889	Q15008
O14543	P20138
P19387	Q9UKR5
P04183	P08572
Q02763	Q9NRA1
Q9NWS9	Q9NX65
Q13153	Q969X0
P62807	Q15291
O00264	P40337
P19419	P27361
P11021	Q30201
P54646	Q8N5S9
Q15369	Q96S21
P00734	P07204
Q12959	Q9BTT6
P34932	P45983
P98082	Q96CW1
Q00839	Q9UKV8
P05019	Q92569
P01571	P32927
A6NHA9	P32121
P18846	P78426
O95819	P11142
406952	P10415
P30953	P38405
P42224	Q00978
O43684	Q13573
P41091	Q14152
P46783	Q9NX58
P53778	P54829
O75832	P43686
P14859	P19793
P38405	Q8NGY2
P11142	P41220
P02686	P54253
O94761	Q00005
O60858	P78545
P16104	Q06609
O75167	P27986
O94805	Q8TAQ2
P54709	Q92569
Q06330	Q96T58
Q5M7Z0	Q5VVX9
O75643	P14678
Q86TJ2	Q9Y4A5
P13942	Q16832
P01111	P22455
O60359	P30154
P49815	Q15796
P63211	Q13936
P14778	P18510
P62993	Q96DH6
P05388	P62910
P01138	P22455
P06493	P38919
P14866	Q14103
P59768	Q00722
P01148	Q9UQM7
P62879	Q14164
Q13619	Q9BQ67
Q99459	Q9Y613
P04637	Q13794
P38935	Q13315
P31689	Q9UM11
P35626	Q8NGL9
P27986	P41743
P62979	P62987
Q8WUB8	Q9BVJ6
P11142	Q99459
P10415	Q06710
P62081	P62857
P51812	P52788
Q9H1R3	Q9Y375
P0DJD0	P46060
Q8N9I9	Q969T4
O60262	P84996
Q13501	Q9HCE7
Q13535	Q9NXV6
O95471	O95484
O75694	P11171
O43508	Q8N302
P32121	Q8NGK4
P09874	Q2M1K9
P53350	Q9H8V3
P38646	Q9Y2C9
P38936	P51693
Q12933	Q9H1R3
O75159	P40238
O95256	P19838
O00329	P01112
Q96GX9	Q9BRG1
P14625	P31749
O15105	Q9UJU2
P30480	Q9UNM6
Q06547	Q14005
P05412	P20809
Q05397	Q9Y4G6
P26368	Q9BWF3
P35498	P63211
P46779	Q13485
P60520	Q8N1C3
P30519	Q12791
Q13422	Q9UKS7
Q15788	Q9Y6K9
P16520	Q92806
O95837	P43088
Q06432	Q13554
P31947	Q8WWL7
P22736	Q9UK32
P04264	Q01094
O95989	P05386
Q8TB96	Q92956
Q99728	Q9NPI1
Q9BQ67	Q9UKS6
Q6VN20	Q9C0I4
P68104	Q6IAA8
O14807	P48736
Q13554	Q8WXS5
P08648	P29965
O95782	P09497
O60437	P05787
P42345	Q8N122
Q6PID8	Q8IVD9
Q8TC90	Q99750
Q13098	Q16531
P41597	P47992
O60749	Q99459
O15123	P21802
P15336	Q9Y243
P24941	Q9BS18
P01137	Q92769
P04626	Q05209
P08581	P46934
P27487	Q8N158
P13569	P55072
O76041	Q9H204
P00519	Q9HCM9
P31946	Q92538
Q8N205	Q9UJ70
P61626	Q15653
O43422	Q13043
P11362	P12830
Q15788	Q9Y2J2
574452	P60484
Q6FI13	Q7Z2G1
P17302	Q13976
P01009	P51124
P11137	P62993
Q13315	Q9H2F5
Q08289	Q13362
P35998	P62979
P45973	Q13263
O60237	P24844
P19838	P49642
P57735	Q8N465
O43504	Q5UIP0
O43353	Q9Y3U8
Q96KB5	Q9Y6X8
P19235	P40933
Q00005	Q9HCC0
O95813	P56704
O00206	O95711
P00533	P05026
P13945	Q15835
P09919	P38484
O75369	P18084
P11802	Q9Y383
P12882	P63261
P62877	P84022
O75578	Q07889
P09619	Q9HCT0
P04626	Q9UQC2
P12757	P30260
O94806	Q9H0R8
P10586	Q03135
P12931	Q92918
P22681	Q9Y4K3
P63104	Q8N3V7
P51116	Q8N5R6
Q14207	Q14209
O75916	P63096
P30480	Q9UBT2
O95865	Q13188
P17844	P40763
P61978	Q00987
O15144	Q9BR76
Q9Y5J1	Q9Y5Z7
P42768	Q9Y5X1
P30307	Q14192
O14908	P11274
O76064	O95714
O95837	P43115
P31943	Q14164
O75251	P09104
P56524	Q16777
P17706	P31947
O75400	P98160
P46940	Q00005
Q9BTE0	Q9Y383
P68363	Q9BUF5
P21802	Q9Y6I3
O14787	Q9UBU9
P15408	Q9Y5Q3
P38432	P52292
P12931	Q13797
P78371	Q99836
P61587	Q13177
O60684	Q06609
P32121	Q9H208
Q01081	Q16629
P09874	Q14164
Q12873	Q9NX55
P47712	Q5JWF2
P02647	P16871
406913	P19320
P46379	Q14188
P26951	P40933
O15541	O75643
P14210	P35916
P01106	Q86VQ1
Q7L0Q8	Q8IZD9
Q00994	Q16288
P01243	P50395
Q15052	Q92888
7503	Q15022
Q06830	Q8WTR4
O14964	O75886
407004	Q99417
P04637	Q14526
O95376	P26641
Q12873	Q14974
P55957	Q92843
P08134	Q13153
P17844	P31943
P36897	P48059
P35568	Q13315
P52735	Q92564
Q13111	Q9H9D4
P11217	P46019
P17252	P62070
P08134	Q07960
P28482	P51817
O60925	P62857
P25942	Q9Y4E8
P36897	Q9NTX7
P20333	P63173
O15504	Q9GZY0
P62140	Q6UXN9
P56748	Q9Y5I7
P53621	Q9UL18
P01111	P53778
P06241	Q9BPX7
P31273	Q02556
P02549	Q13315
O14978	P57086
P50570	Q12965
Q15024	Q8WVN8
Q07021	Q13480
P42677	P62854
Q92900	Q96Q15
O96009	Q9NQC3
P28562	Q16659
O95433	Q7Z494
P50453	P68371
P46781	Q14164
P62750	P63173
P04183	P51693
P35222	Q9UKE5
P37231	P61964
P21673	Q5UIP0
P01106	Q5U5X0
P19387	Q9HCS7
O15371	P55010
O15264	Q15080
P19012	Q9P2K3
P68431	Q13112
O94906	Q15428
Q05655	Q86XP0
P23610	Q13424
P46531	Q9NR61
P17252	P49023
P35499	Q96RT1
O60220	Q92783
Q01970	Q02763
Q7LDG7	Q9P2K9
P25208	Q04743
O00231	Q9UKY1
P07948	P29350
P07949	P62993
O43719	O75554
Q01094	Q16875
P24723	Q8TAA9
P62987	Q9BXL7
P42680	Q9ULZ2
Q96C36	Q96RK0
P26038	P30504
P16104	Q14697
P30876	Q9NZC7
P52756	Q15365
Q71U36	Q96NA2
P49716	Q9Y5Q3
O43918	Q15788
A8MT69	O15287
O00628	O75381
P34947	P51686
P21728	P63092
P07814	Q04206
O43306	P63092
Q13315	Q9BQ52
P04629	Q9H201
P12931	P20810
P17252	Q16875
P38936	Q15717
P02741	P19838
P04083	Q99832
P62993	Q07890
P32246	P80162
P37231	P50613
P08243	P54253
P17028	P26641
P63244	Q8NBJ4
P42338	P50150
O00716	P09884
O43353	P53778
Q13404	Q96P09
Q9H1I8	Q9P2J2
Q99558	Q9HC29
O75569	Q9Y6M9
Q9NZI8	Q9UET6
P58876	Q93077
P11171	Q9BRA2
Q9H9Y6	Q9NRC8
Q49A88	Q9NRR5
P04049	Q9P286
O95967	P54259
P55199	Q96H20
P14635	P46527
Q15572	Q15573
Q15029	Q15427
P19438	P62333
P13569	P38646
O75400	Q13315
P55795	P98175
P62258	Q9Y572
P16220	Q7Z419
O15264	P09651
P60763	Q9UNA1
P15498	P62834
P16298	P27482
O43150	Q96B97
O00294	P06241
P36542	Q9Y3M9
P08700	P26992
P41252	Q00653
P15121	Q14164
P63027	Q15833
P15260	Q9GZX6
P06733	P16871
O43741	P46527
P14784	P55072
P05067	Q96BI3
P62753	Q99558
O00763	Q9UGI9
Q06124	Q8WYR1
P17947	P32927
P42771	Q7Z6Z7
Q96Q07	Q9P0U4
P46459	Q99928
O60684	O75521
P26992	Q92624
P01282	Q12884
P00519	P19447
P84101	Q96PU8
P42701	Q8IZJ0
O15264	P60842
P62877	Q969H0
P12931	P56945
P10412	Q13185
O15350	Q01094
P30153	Q9BX67
O14744	P0C0S5
O75593	P62993
P11387	Q13315
Q86SE5	Q96L14
O60739	Q02543
O14798	P12236
Q07108	Q09472
Q15435	Q9Y243
Q15759	Q9P2W3
P07947	P16591
P43657	P62879
P26373	P63173
Q13114	Q92956
P09936	P62979
P04637	P61224
P52333	Q9HBE5
P14635	P33552
Q13616	Q15796
P10599	Q9H3M7
O00329	P60484
P46937	P61981
P63096	Q99500
P30279	Q8N726
P29459	P31994
P50914	P62917
P22681	P35968
O75528	Q16594
P40429	P47914
P58107	Q15714
O15534	Q16665
Q14469	Q9NPD8
P52294	P61968
Q12873	Q9Y2X7
407015	Q15910
Q86V88	Q9UHN1
P61587	Q8IWW6
O14807	Q9NS23
P01133	Q07890
P27986	P47928
P84022	Q12955
O43699	P41159
O14610	P28482
P62877	Q96G25
P83731	Q02543
P39019	Q13573
P52564	P80192
P51817	P62834
P32455	Q00978
P62877	Q9NRD1
O00305	P62140
P49247	Q8TBB1
P01106	P58107
Q13315	Q5T6F2
Q6ZNA4	Q969T4
O14910	O14936
P36578	P61313
O95985	Q96E14
Q10588	Q13976
P50238	Q99963
P00450	P02647
Q9Y5J5	Q9Y5L0
Q9H270	Q9NRW7
P21802	P49763
P49418	Q99963
P46094	P51671
P61201	Q15843
P22681	Q06187
O43707	P53708
O95433	Q9ULH1
O43809	Q9H4B6
P11230	Q7L5N1
P49321	Q99877
O96014	P56705
P45983	P67775
P21926	Q14005
P57087	Q07157
P38936	P49715
P13010	P45983
Q15648	Q86YW9
P01889	Q9BXJ9
P51991	P67809
Q13748	Q86UA6
P04183	Q6P0Q8
P35225	Q9UHX1
O94972	P62256
Q9NYF0	Q9UJU2
P25116	P61952
O15264	P30041
O94875	P42684
P62979	Q9Y2H0
P31749	P38936
P00533	P07585
Q06787	Q9UHD2
P30519	Q7L5N1
P18206	P60709
O15270	P41182
P21802	P27986
P62873	Q96PN6
Q10586	Q92922
P25786	P60520
P14778	P31749
P31749	Q00987
Q01780	Q13901
O15479	P46781
P08134	Q9P2F6
O60264	P62805
O14544	Q04771
Q92870	Q9HBG4
P40763	Q16665
P31785	P42224
P00325	P62258
P38405	Q5JRS4
Q13315	Q14592
P26641	P62314
Q99836	Q9UGK3
O15259	Q7Z494
O75365	P57678
P26368	P38159
P41240	Q13283
P23458	Q5VWK5
P11142	P61106
P29508	P45983
P36873	Q96SB3
P16157	Q13464
P31751	Q99570
Q15759	Q9Y6W6
P10721	P48736
P00533	P52797
P50151	P63096
Q07890	Q13017
407040	Q02750
O15335	Q13683
Q8TDB6	Q9Y2X8
Q9NPD8	Q9NX47
P63165	Q92844
P46094	P78556
Q5VWK5	Q8IZI9
P63151	Q9GZV5
Q99460	Q9Y4K3
P11233	P62158
P00973	P10914
Q07912	Q8N431
Q15797	Q99717
P62879	Q08462
P01106	P80723
P12004	Q9HCU8
P36578	P46779
P01106	P23511
P16083	Q01201
O75444	P16220
Q6IBS0	Q8IV63
P16885	P21802
P01033	P08253
P35080	Q562R1
Q9HBL0	Q9NPF4
P84103	Q9BUJ2
O95704	P00533
