#node1	node2
P22695	P31930
P67809	P84103
O14965	P42229
P11362	Q9HCT0
Q13526	Q9Y2V2
Q14683	Q15365
O15085	Q9ULL4
O75448	P41235
O60840	P50151
P12980	P40616
Q8NAV1	Q8TBK6
O75419	P33991
P43403	P51452
P63096	Q9UK08
O14733	Q13233
Q14749	Q9H8W4
442896	P43354
P24941	Q9P2S5
Q05516	Q15102
Q07889	Q9P2F6
P18146	P29350
Q9UBQ5	Q9Y4K3
O15534	Q16665
P51965	Q68DV7
P45984	Q86UL8
Q96FA3	Q9NWZ3
Q5JY77	Q93045
P18847	P22612
P61077	Q96PM9
Q9NQR9	Q9UGJ0
P48436	P57073
Q8IY92	Q9UKX7
P00966	Q9H1I8
P32121	Q9GZK4
P01579	Q03060
P05412	P63279
Q92930	Q9HC10
O60603	Q9Y6Y9
Q02078	Q13469
Q16514	Q92830
P49286	P63218
Q9NQX3	Q9UN88
Q15834	Q8TAU3
Q13535	Q8TAQ2
P15170	Q13489
P05060	Q99685
P06400	P62937
Q12931	Q13485
P26641	Q12905
O95391	Q15834
P19878	P53778
P41159	Q14626
O43809	P00488
P12931	P23760
P04899	P48039
P16298	Q9UD71
Q14197	Q9BVV7
O43709	Q9Y478
O14508	P17181
Q15038	Q9H0M0
Q13370	Q13554
P32881	P40238
P26373	P61313
P07550	P12931
P09874	Q9Y6K9
P49006	Q13315
Q969J5	Q9UHD0
O60658	P25963
P51685	Q9Y258
P32121	Q8NH37
P17483	P25208
P20936	Q8IZP0
P84098	Q02543
Q9HCK4	Q9NRR5
P49773	Q9Y230
P06730	Q13283
P22607	Q8WYR1
Q9H0E2	Q9NVW2
Q71F56	Q9Y2X0
P19838	Q14690
P62837	Q9NVW2
P54259	Q00978
P18146	P49407
O43242	P51587
O43318	Q9Y265
P35222	Q9Y230
Q99567	Q9BW27
P49815	Q13131
P46781	P62701
Q96B02	Q9NX47
P17252	P49023
Q5VST9	Q8WZ42
Q9NTM9	Q9NZD8
Q15714	Q9ULC4
P40692	Q14209
P04637	Q07812
P35638	Q96RU7
O75251	O96000
P61764	Q00535
Q8N5W9	Q92993
P20333	P53007
O43586	Q15058
P61981	Q15393
P16220	Q86W47
Q15334	Q9GZV5
406979	P54253
P58107	Q9H173
P04637	Q68CP9
P11473	Q15466
Q86WN2	Q99665
Q14197	Q9Y3D3
P63096	Q14833
P13569	Q9HD26
P01589	P05013
P14866	Q07955
P08579	Q9UKE5
Q00610	Q12933
P05129	Q15904
P48549	Q9UBI6
O43521	O75164
P10276	Q2M1K9
P10275	P40189
Q16778	Q9P287
P16144	P46109
P14136	Q96JP2
P62854	Q8IXH7
P05060	Q99700
P50991	Q99759
P30048	P43364
Q03013	Q9Y3C7
P52294	Q08881
O95257	Q9Y383
P12931	P16144
P50151	Q15147
P11234	Q02156
Q12841	Q8WZ42
O14490	O95433
P07910	Q08211
P17302	P17612
Q13315	Q99590
Q15029	Q15393
P08123	P51511
P01243	P10912
O75165	P24522
O14686	Q01201
P05387	P62829
P68133	Q9NXR8
P31946	Q5PRF9
P01730	Q14005
P53779	Q03112
P35626	Q6IEU7
P32121	P63151
P27361	Q15121
P36873	Q99941
Q15834	Q96BY2
O60739	Q9UNM6
Q7Z5H3	Q9HBH0
P46531	Q6ZQN5
O95425	Q13315
Q9BTM1	Q9UBN7
O75494	P61981
O00257	P49711
Q15834	Q9BWG6
Q14164	Q9Y3A5
P40189	P42336
Q68CJ9	Q9Y243
O95433	P15918
Q13112	Q9NVP2
Q8IZD9	Q9H2G2
Q93034	Q9HCE7
P28702	Q9UHV7
O43318	P07900
O75528	O94864
P12931	P20701
P14618	P22694
P09619	Q9UJM3
O43597	Q9Y219
P84996	Q8NFM4
P46379	Q16891
O75821	P37840
P07948	Q07666
P63000	Q96BY6
O75084	Q9UMX0
O60934	Q9UER7
Q7Z434	Q86UT6
O75530	P26358
P22607	Q99961
P56704	Q9H1J7
P61587	Q96QB1
P00734	P01008
O75335	Q9UPW5
Q8IV36	Q96D15
O43426	P16333
P10909	P16104
O00329	P62873
P12757	Q9UNY4
O60921	Q9UIF7
O60925	P13378
P0C7N5	P38405
Q06609	Q96CW5
O00716	P14635
P00749	P05154
O00401	Q14247
Q04206	Q9UHD2
P55795	P63104
P17676	Q13485
Q16254	Q99856
P41240	P49023
P62745	Q14CB8
O15379	Q8IUE6
Q00839	Q05519
O75376	Q96T58
P00533	Q05655
P51965	Q9Y6M9
O00231	P17980
O95166	Q9BXW4
O95149	Q14974
O15379	Q5VTD9
O43242	Q9UNM6
Q00013	Q96CV9
P67812	Q92956
P17066	P19438
O15438	P08047
Q15746	Q9NZT1
Q9C005	Q9UPS6
P63208	Q9UKT4
P32121	P41597
Q7Z434	Q86WV6
Q13227	Q9BZK7
O75363	Q96QB1
A6NM45	P56750
O75937	O95400
Q86YV6	Q8TD86
Q15796	Q9UJ70
O60293	Q15834
P48729	P62495
P19174	Q9NZM4
Q13283	Q14444
O15360	Q68CP9
P04844	P46977
P04049	P30086
O14920	Q92844
Q9UKI8	Q9Y294
Q9BVP2	Q9Y5J5
Q16821	Q96SB3
Q08462	Q9HAV0
O43390	P26599
Q13087	Q9UHX1
Q14573	Q9P212
P06493	P14635
Q5TCQ9	Q9Y4G8
P07199	Q9Y6A5
O60840	Q9Y5P8
P63279	Q02078
P35637	P38159
P15918	P55895
P19875	P46094
P41235	Q15648
P61088	Q8ND25
P01111	P08754
P04085	P09619
O14610	P40145
P11388	P49716
O75531	P42166
P19174	Q14315
P31689	P51636
Q03111	Q9HC52
P22314	Q13275
P06756	P46109
P10828	Q9Y6Q9
O43927	P51686
O43889	P17612
P42345	P48736
Q13490	Q99683
Q7L590	Q9BVW5
O43426	Q99963
P14316	P40306
P50148	Q9NPG1
P62899	P63104
Q9UJW3	Q9Y6K1
P23142	Q13485
Q12778	Q15831
P09629	P12956
Q70Z53	Q9NX46
P04637	P34931
P46934	P60484
Q9P212	Q9ULU4
Q71U36	Q9UBN7
O75154	Q9H4M9
O95067	P49736
P35568	Q13882
Q13151	Q13573
P45983	Q16828
Q07820	Q13794
Q13616	Q7L5N1
Q13835	Q5MNZ9
P10276	Q7Z5J4
P15121	P15924
P20226	Q15572
P84243	Q9NVP2
O14508	Q13651
P31946	Q96NE9
Q5VTB9	Q96B02
O75448	Q86YW9
Q96AQ6	Q99598
P15509	Q9HBE4
Q14566	Q8WYB5
Q01668	Q9Y2T4
P62745	Q9P107
P05000	P42701
P52272	Q08211
P84103	Q8NAV1
P04183	Q86XA0
Q08211	Q13535
P01106	P29466
P30291	P61981
P78560	Q5UIP0
P01106	Q96T76
P29965	Q14653
P20333	Q00839
P24385	P28749
P52597	Q9BUJ2
O00626	P49238
P56537	Q9NWY4
P15622	Q08379
P62136	P62140
P15941	P43403
O75319	P47897
P31350	Q9UM11
O95433	P07900
Q96B18	Q9NRD5
P78545	Q9NXV2
Q9H4E5	Q9P107
P51817	P62834
P01229	P27361
O95398	P53778
406938	P42224
P14598	P19878
406883	P01116
O43597	Q8IW50
P06737	P27482
406911	Q99835
P13686	Q96DI7
Q93009	Q9NS23
O94992	Q8TAX7
P25942	P52294
P61952	Q15759
Q13426	Q9UGP5
Q9HAW0	Q9UDX5
P01106	Q99471
P42771	Q96CS2
P68104	Q9UGL9
Q00613	Q05639
P55854	Q16637
P17948	Q9GZV9
P35568	Q05655
O43707	P26006
O75925	P06401
P49841	Q96GR2
O60508	P51991
O43795	O75365
O14920	P53350
P61088	Q96BK5
O94868	P55072
Q16385	Q969G2
Q15404	Q9NPH0
O14717	Q9GZR7
O95299	O96000
Q6FHJ7	Q9Y6F9
Q8IWX8	Q8IX12
P00533	Q13393
P08246	P49913
P08134	Q9Y4K3
O95178	P03905
P12931	P63092
P29597	P50570
P00519	P07203
P35348	Q14315
P60763	P98170
P10644	Q8WTW4
P35527	Q00005
P52948	Q9UM73
O75970	P56746
Q9Y3A3	Q9Y5L4
P22607	Q92540
P09529	Q96S42
Q53ET0	Q6IN85
Q01484	Q5VST9
P40855	Q9Y5Y5
P16333	P42566
Q15759	Q9NZ63
P25116	P35030
Q13011	Q15102
P56645	P63208
P05067	Q13813
P41743	Q9ULK5
P01008	P12544
P16144	P84022
P28062	P35609
P0C5Z0	Q8N257
P15018	Q99650
O60341	P84243
P55957	Q92851
Q99459	Q9Y2Z0
O75446	Q16576
Q08209	Q9UIK4
P61218	Q9GZS3
P40337	Q15370
P27348	Q9UK53
P41586	Q5JWF2
P60673	P60709
P05106	P12931
P43657	P62879
P53350	Q9NR09
P67870	Q16625
Q15303	Q9Y2D9
P15622	Q9C0F1
P37088	P63279
Q96QV1	Q9Y478
P17948	P42224
P63104	Q8IX03
Q14894	Q16543
Q99062	Q9UBD9
P01106	P49903
Q13797	Q9Y490
Q7L5N1	Q99816
Q13243	Q8IWZ8
P04843	Q9UHD9
Q15797	Q9ULH7
P61812	Q04771
P47914	P63173
Q8WUM4	Q99963
P01241	Q969J5
O14933	Q8ND25
O43395	Q8TAD8
Q6STE5	Q8NFD5
P01889	P40616
P12931	Q03135
P06493	P68400
O14579	P84077
P41235	Q04721
P21802	P63104
P51668	Q96FW1
P17612	Q13224
P39880	P61244
O14744	P45973
O43915	P35916
Q9HAV4	Q9Y5J5
Q99848	Q9UKV8
P16333	Q92988
O75367	Q08945
P84095	Q5JSL3
P08588	P38405
P18077	Q15843
P62993	Q13177
P12931	P27635
O00487	P17980
P01876	P12830
P62263	P62979
P62140	Q02930
O95415	Q9UBF6
P18146	Q96NX5
P27361	Q96SM3
P05412	Q12857
P22694	Q9UBN1
O95067	Q9H2G2
Q96MF7	Q96SB8
Q13547	Q99801
P10275	Q9UM63
P00533	P62736
O43502	Q06609
P28328	Q9UKR5
P24864	P38398
O75608	Q14164
P52597	P63104
P16298	Q13936
Q14627	Q8WXH5
P21579	Q8NBJ4
P51003	Q15796
O15042	Q13573
O95182	P03886
406955	Q15796
Q5SRE5	Q96EE3
Q07955	Q13151
P35609	P62736
P12757	Q8N3E9
P61289	Q13200
P17980	Q9UNM6
Q9UJM3	Q9UM73
P35080	Q9Y4K3
O00463	Q16584
O96019	Q9GZN1
P23458	P40238
P01111	Q0VAM2
P21673	Q9NVL1
P46977	Q9H1C4
P12544	Q96RI0
P01303	P49019
P06241	P29074
P02462	Q9UKX5
P01111	P27482
P31751	Q9Y2T4
P18146	P49321
P21580	Q13601
P04637	P98161
Q96ST3	Q9UMX1
Q13315	Q5VUA4
Q9UEW8	Q9Y376
P18859	Q16659
O60684	P36957
P16871	P40933
O43318	O75528
P54253	P63104
P25098	P32248
P61313	P62899
P62834	Q13094
P68400	Q9UNN5
84717	P49407
P35244	P54132
P52306	P63000
Q15836	Q16623
P68366	Q9H0H5
O95602	Q9H9Y6
O15111	Q86UT6
P60953	Q9NRR8
P08047	Q15796
P60660	Q9UBS3
P25815	P35579
P11309	P34896
O14610	P30939
P22670	Q13485
P09619	P31371
P25445	Q9H3D4
P06213	P61328
P62191	Q9Y6X2
Q01970	Q14332
Q14197	Q9Y3B7
O60603	P07585
P40763	Q99062
Q14194	Q15645
O60885	P49336
P63162	Q9Y4Z0
P00747	P06733
P56524	P58876
Q13153	Q13363
P01106	P49321
O75369	P08514
O00255	Q9H4W6
P23508	Q9UQE7
P36873	Q92736
O14493	P56856
P62158	Q9BYF1
P35222	Q92499
P62310	P68104
O14933	Q06587
Q13310	Q96EP5
P07949	Q14451
P18827	P25940
O00212	Q53QZ3
P35268	P47914
P61247	Q99558
P02458	Q9UKX5
P05015	P17181
Q13131	Q9UGJ0
Q5T9A4	Q9BUV8
P19438	P61619
Q13418	Q9BWH6
P22681	Q15262
Q13546	Q8IUC6
O00590	Q99616
Q12792	Q14164
O00501	Q8N6F1
P05556	P27701
P21796	P63172
P37231	Q9P2D1
O43734	Q13077
P62158	Q96HU8
P48357	Q9NPF7
O75582	P0C0S5
P22612	Q9NZT1
P46379	Q99700
P30480	Q15691
O43524	P30153
P22612	P27815
P10275	Q15652
P55209	Q9H1Y0
P55209	Q10586
P60510	Q9NY27
P23511	P33076
O14737	Q92993
Q00839	Q13535
Q8WWL7	Q9UJX3
A5PKW4	Q96S21
P78552	Q8IZI9
P23229	Q9UKX5
407011	P00749
Q92747	Q9Y6W5
P22392	P68402
P33993	Q9Y4K3
O14777	Q13257
Q15746	Q9BUA6
P15735	Q86XI6
P61077	Q96EQ8
P28482	Q9HBH9
P13645	P31749
P28482	Q9BZM2
406947	Q9BZW5
P31785	P35225
P01236	Q13651
O95257	P28715
O60262	Q14833
P35680	Q92793
Q9BTD8	Q9BWF3
P28562	Q13164
O15552	P08754
P38936	P43246
Q15038	Q9UBV8
P08754	Q14832
Q04656	Q5EBL8
Q13418	Q9Y3T9
P42166	Q9NWA0
P49815	P61981
P01241	P23458
P06454	Q99623
P09919	P23458
P08908	Q9UBU3
P10827	P42338
P08134	Q7Z5H3
P43364	Q8TBB1
O15264	Q14697
O15304	P26842
Q5VTD9	Q96HC4
P29353	P46940
P05112	Q969J5
P42229	P60484
P25054	P47755
O43900	P06241
Q16584	Q9Y243
Q76I76	Q9Y281
P42224	Q9UIS9
P06681	P48740
O00231	Q13885
P01303	P14416
P08047	P37173
P23508	Q14160
P62333	Q9UET6
P07910	Q00839
P11473	P49913
P12757	Q9UBW7
P68431	Q9H5I1
P03372	P10809
P04637	P51959
P68366	Q9NRH3
P62266	P62854
P54105	Q13315
P53803	Q9NW08
P05388	P18077
O95816	Q9BQA1
P07359	P16109
P05026	P48736
O95996	Q9BQ87
P16278	P67870
O94874	P51965
P51693	P68104
P20226	Q04864
Q13535	Q99504
Q00005	Q14532
P20618	P49720
P08670	Q9BT92
O43395	Q8WYA6
Q6W2J9	Q9UBN7
P01106	Q9UJ70
Q7Z3E1	Q9H0D6
O95084	P60709
Q9BYG4	Q9BYG5
Q7L1I2	Q9Y6N6
O75365	Q96EK5
P26373	P47914
O00238	O75995
P07202	P38484
Q15369	Q96L50
O00217	O95182
P18146	Q16659
P35658	Q9BW27
Q13503	Q9NWA0
P04406	Q15382
P39060	P55001
P01241	Q99471
A1A4S6	P60763
P08754	P49019
Q16816	Q86XI6
P04899	P17252
P49427	Q13309
P53778	Q15256
O75610	P61812
P46937	Q92796
P84022	Q9GZV5
P62906	P83881
O43156	P78527
O76071	O94832
P10242	Q01094
Q9BQQ3	Q9BZL6
Q13794	Q92985
P62993	Q7Z6E9
Q15797	Q8WUD1
P00533	Q9NRA1
P30519	Q6IE81
O15015	P63279
P11802	P14618
P53708	Q9UKX5
P17181	P63244
406884	P01116
P18848	Q16534
P18074	Q13889
P48549	P50150
O43927	P49682
P15927	Q9BSB4
O15198	P27540
O95863	Q9NRM7
P49674	P78396
P05129	Q06710
Q96DC7	Q9UMX0
P62910	Q9NY93
O75159	P42224
P41182	Q9H9B1
P22736	P31751
P61978	Q3SY52
P28702	Q71F56
O43493	Q9NZ52
Q03135	Q14451
P60709	Q9Y623
O60885	O95433
O43281	P27986
P06734	P42226
O75970	P49716
P62906	P63173
P16615	P19438
Q01130	Q9NRR5
O15116	Q9Y4Y9
P20226	Q13422
P46777	P62899
P46783	P62277
P61956	Q8IZL8
406885	P01112
P23396	P60866
O95467	P47712
Q07889	Q96RF0
O00327	P56645
P46783	P62979
P51965	Q92560
P19419	P41134
P54646	Q13131
P36897	P62979
Q99459	Q9NYL9
P09086	P26583
P25101	P30679
P04637	P23511
P13807	Q92630
P10276	P55317
Q10586	Q92769
P32121	Q8NG81
P04629	Q92569
P24928	Q13573
P32121	Q6IFN5
P43320	P53672
P60866	P62277
P28222	P63218
P63279	Q06787
Q96QV6	Q99877
P46108	P80404
Q5QNW6	Q99878
P00558	P08238
P01106	Q16594
P17252	Q9Y6R4
O14641	Q7Z3G6
P39019	P62081
P01215	P22888
O75800	Q01094
O14579	P49662
Q93063	Q9Y4L1
P0CG48	Q9UK41
P78347	Q13976
P50053	P61626
P06400	Q00577
P84101	Q9BQY4
Q6W2J9	Q99829
P48552	P63165
P05783	P53680
P51148	Q14164
O95685	P61981
P42566	P55157
O75159	Q9UM73
P06753	P0C1Z6
P67775	Q9Y243
P19419	Q02535
P20823	Q9H0N5
P63165	Q9P0U3
O60921	O75943
O15020	Q9NYQ7
P07814	Q9Y572
Q969D9	Q9HC73
O75821	P05198
P62241	P62753
P39019	P62701
P04083	Q99832
Q9H2U1	Q9NVD7
P61254	Q15843
Q02790	Q04771
P52333	Q99665
P11940	Q9UQ80
Q15436	Q5JRA6
P08708	P62857
407053	O75030
Q13535	Q99590
P43307	Q9UL18
P45983	P54829
P62070	Q13393
P31483	Q14296
P51149	P68366
Q15528	Q6P2C8
O95072	Q96GD4
O00716	Q14188
Q13522	Q9Y2T4
Q9NZW5	Q9Y5X1
Q16644	Q7L5N1
P43487	Q9UET6
P48736	P49841
Q96D21	Q9HAU4
O75554	Q15428
O14907	P23511
P05067	P16220
O75391	O95870
P07948	P40259
P56524	Q9UQM7
P29350	Q8N109
O15085	Q8IXI1
Q07889	Q2TAY7
Q04864	Q6ZUJ8
Q16659	Q6ZNG1
O75182	P24385
P21333	P29728
O95999	P62807
P00519	Q9C0E4
Q969J5	Q9P0W0
P63261	Q00653
P25208	P25774
Q9HBW1	Q9Y2I2
O75914	P53667
P49746	Q13797
Q92558	Q92747
P12956	Q8N2W9
P21673	Q5UIP0
O14641	Q96CG3
P17096	P17676
P03372	Q3L8U1
A4D1E9	Q14197
Q8IXJ6	Q9NQC3
P62330	Q9Y5M8
O95831	Q8NC60
Q15303	Q96PU5
P42677	P62241
Q9H3U1	Q9HAW0
P55957	Q99459
P20963	P42574
406956	Q9NRR4
Q9UNM6	Q9Y6K9
P15018	P17181
O75800	Q9NZS9
O43915	P22607
P46783	P62266
P39748	P49841
P10916	Q13464
P14625	P27540
Q9UNG2	Q9Y5U5
O14733	O95999
P60660	P63267
O00459	P42680
P25025	P30153
P62136	Q13224
O14599	Q05086
P06899	Q96KK5
406992	Q9UKL3
P51809	Q96NW4
O94842	P16885
P63092	Q9P2W3
P00540	P36507
Q9WJR5	Q9Y230
P08047	P19793
P06241	P15586
P60709	Q99613
P63261	Q99558
P01589	Q8WYR1
Q16539	Q92466
O75578	P04275
P21333	Q9NYA1
P08047	P14921
P14373	Q9GZU1
O00303	P60228
P24394	Q9Y4H2
P15172	P40424
P30260	Q9UM11
P40337	P47985
P22362	P46094
P61244	Q05195
Q13555	Q9NZT1
Q96RP9	Q9BYV6
O15116	Q14684
P48023	Q06187
O00463	Q13489
P19883	Q14689
Q5VVX9	Q99942
Q9BUA6	Q9P2M7
Q13751	Q7L1I2
O43889	Q9UNK0
Q12873	Q13123
P35580	P40424
O95400	Q12986
Q01081	Q07955
P62805	Q9NXR8
P21246	Q9Y383
P21583	P29317
Q5VWK5	Q8IZJ0
P27694	Q96E14
P52294	Q5TAQ9
O60216	O95347
P84090	Q96ID5
A0JLT2	O00472
Q12906	Q15637
P01241	Q9UKK9
P35609	Q96QZ7
Q01101	Q13562
P49407	Q8WTQ7
P53041	P55060
P16333	Q14008
O00330	Q15119
O60262	Q9HBW0
P40337	Q14203
O60732	P49406
P15153	Q13009
P47712	Q03113
P0C869	P84996
P20333	P43003
P01023	P62993
P41235	Q92793
O94972	Q9H5Z6
P27348	P78314
P24394	Q9GZX6
P01106	Q7Z2Z1
Q86Z02	Q8TAD8
P27482	P29474
P38432	Q5TD97
Q9UJX5	Q9UJX6
P30626	P50995
P29034	Q02790
P38405	Q8NGY0
O15273	Q969Q1
407002	Q13555
P48061	P51679
P53350	Q9BQ83
P51679	Q07325
P08670	P55210
P48551	Q8WXH5
Q6IBS0	Q9P1U1
O14986	Q06187
P67775	Q01668
Q99759	Q9BV68
P09769	Q08881
Q07955	Q8IX12
P24864	P62877
P01106	Q9BTE3
P41743	Q9NYF0
Q8N2Z9	Q8NB91
P62273	P62280
P05013	P16471
P36894	Q13145
P01116	P10809
P14784	Q8WXH5
Q7Z2Y5	Q96EY1
P49841	Q9H4H8
Q9BZ23	Q9H2U1
O96008	P00441
P12830	P14635
O15264	P12277
P62330	Q8TDY4
P14923	Q9H173
P36543	Q14696
Q8IZS8	Q9UQM7
P27487	P35680
P08648	P12111
Q16630	Q9NRR5
Q13315	Q15326
P11229	P15311
Q96A37	Q9H832
P19793	Q9UHV7
P21796	Q9Y266
Q6UX71	Q9H171
O60674	P46092
P78356	Q9NRR5
P56537	Q9BX66
P02751	P17931
O00255	Q04206
P53350	Q9BQQ3
Q9H9D4	Q9NY93
O60921	P12004
P54274	Q13315
P22392	Q9NPH2
O95967	Q9H5Z6
Q13263	Q13315
P48736	Q9HAV0
P01106	Q9H8W4
A5YKK6	Q9UFF9
P61077	Q71U36
P32456	Q13387
P55072	Q13387
P17480	P25440
P08700	Q99650
P15153	Q96F07
P06241	P18887
O15162	Q14774
P28566	P63218
P18621	P62945
O43889	P15336
A9UHW6	O14964
O15360	Q0VG06
Q8WXD5	Q9H840
P09455	Q92769
P61088	Q14527
Q14160	Q8IUQ4
P22612	Q8IWT1
O00483	Q9UI09
P54259	Q09013
P19838	P25445
P12004	P30281
P29350	P35968
Q13535	Q7L014
P28482	P43146
Q9UJ41	Q9Y3C5
O15524	P40763
O14939	P05129
O96017	Q14186
O60508	Q08211
O15392	Q14457
P07858	P17980
O43684	Q99459
P07900	Q99759
P40429	Q8NBJ4
P01112	P15056
P08754	P62873
Q15029	Q96PU8
Q9UQE7	Q9Y5V3
P55212	Q13489
P27986	Q14315
P08648	Q16787
P27482	Q13557
P10912	P41235
Q13485	Q9BXP8
P05129	P67775
O14610	P42338
O15553	P51878
P04899	Q01668
O15055	Q16526
Q96SB8	Q9NXX6
P01241	Q15185
O14980	Q9Y6K9
Q9UBX3	Q9Y478
P60953	Q15311
P05026	P22694
P02771	Q15911
O75676	Q16539
O00221	Q9UKB1
P18206	P53007
P07333	Q9HAU4
P06213	P15692
P32121	Q8NGK3
P55084	Q9GZQ8
P18621	P62987
P0CG48	Q9H0M0
P05060	Q53HC0
P13612	P29400
P07333	P21781
O14920	Q92851
O43164	P62837
P22694	Q86W47
Q9BVN2	Q9Y4K3
P51587	Q9P287
Q16820	Q9UM73
O15371	P55884
P02794	Q92574
P42336	Q9UKG1
O60306	Q9BWF3
O00459	Q05397
P61586	Q7Z628
P36873	Q93100
P35626	Q8NH18
Q6UXL0	Q8IZJ0
P56706	Q9ULW2
P35626	Q9UGF5
Q9UHD2	Q9Y297
P61106	Q14164
Q08170	Q13247
O15287	P11511
O95983	Q8NHZ7
P18124	P32969
406950	P04637
P0CG48	P61978
P22455	Q9ULV8
O15265	P58876
P35626	Q8NGS8
O43491	P63261
P40337	Q9UDY8
O14544	P52333
P35658	Q8N1F7
P07602	Q3MII6
P49815	P53350
P78545	Q04206
P54259	Q99698
P18146	Q8N157
P19388	Q8N7H5
O15360	Q8TAQ2
O15169	Q14194
P07437	Q12933
Q9NSB8	Q9UPX8
O95741	Q9Y6K8
O14639	Q08379
O15169	P49674
O14602	P55884
O60733	P27361
P35998	P54727
Q92905	Q96JQ0
P55209	Q09472
P01106	Q92979
O60266	Q9NZT1
P62136	Q04912
Q92830	Q9Y4A5
P22301	P25105
Q96MF7	Q9NYB0
P05112	Q14627
406957	Q9NRR4
P61421	Q96E22
Q92844	Q9Y4K3
Q92736	Q9Y2T4
P15924	Q9UMD9
O75925	P16220
P30504	Q9Y262
Q8WUI4	Q93077
P46108	Q07889
P38936	P62979
P51668	Q9Y4L5
Q01081	Q96SB4
P05556	P09382
P07900	Q9H093
O43809	P19387
P52735	Q9BXP5
P09936	Q96S59
O75581	P62987
O43617	Q7Z392
P06576	P63104
O14974	P63104
Q12774	Q14161
P10809	P35222
Q5JR59	Q9NPA5
Q5VTD9	Q86VX9
P01106	Q92922
Q08209	Q9H1A4
P04150	P06239
P54646	Q9C0K7
O60237	P19105
P41597	P78556
P16070	Q15672
O43187	P46977
O95084	P61769
O15372	O60739
P28482	Q15256
P56545	Q15583
Q05397	Q9Y6Q9
P49842	Q07864
Q9H4I2	Q9UKY1
O95182	P17568
Q15560	Q8TES7
P32121	Q8NGS4
P49286	Q9NQX7
P56537	Q9P258
O15198	Q03001
O15371	P41567
P40337	Q9Y547
P38398	Q8N2W9
P03372	Q13485
P01116	P16234
P13807	P51817
P35968	Q13191
P14174	Q9Y4K3
P17542	Q9UPN9
P98175	Q12926
Q9NPP4	Q9Y2Z0
P61077	Q86YT6
Q5JSZ5	Q9P2R6
P42766	Q9UL18
P42262	Q9Y3R0
P62993	Q9BZF9
P12956	Q00610
Q14197	Q9UDR5
P02008	P25208
P16333	Q13153
O43242	Q00653
P08069	Q9HCE7
P04350	P41279
O15111	O15360
P16333	Q8IWN7
P49674	Q86WZ6
406982	P24385
Q7L0Q8	Q9P2F6
P10276	Q96IF1
P15391	Q8WYR1
Q14134	Q8TES7
P62993	Q15036
P35626	Q8NGN2
P08758	P47712
P32121	Q96R30
406906	Q6XUX3
P05787	Q06124
Q9ULG1	Q9Y5K5
P08621	Q01130
P04350	Q07666
P00519	Q9ULV8
P19338	Q05513
P35222	Q08211
P01033	Q15672
P30968	P35222
P05141	Q12857
P07333	P09038
P06241	P11137
Q02543	Q08117
P53779	P63104
Q13526	Q96Q89
P06756	Q17RW2
P32121	Q9UKL2
P05387	P61313
P05014	Q13261
Q92765	Q9UBV4
P51828	P63096
Q16637	Q9H840
P33778	Q96QV6
P04183	Q9UHY1
P38405	Q5TZ20
P60709	Q07020
P32121	Q16537
Q15465	Q9BWV1
P57082	Q96IP4
P24864	Q09472
P78395	Q15370
P19634	Q13315
Q86TG7	Q96KM6
P19883	Q9H7E9
P01375	Q32MZ4
Q92481	Q93077
O43396	Q9P0V3
P24394	P31785
P21741	P31431
O60603	Q9H0E2
P37802	Q9GZN1
9757	O43586
Q14832	Q9P2W3
P04628	Q01974
P24941	Q99523
P68371	Q8NCM8
P35222	Q99623
P14621	P49716
P42336	Q9Y259
P23284	Q9NRR5
O00458	P41235
P36507	P62993
O43169	Q9Y4K3
P07355	Q13177
P32927	P52333
P38405	Q8NGJ9
P06899	P0C0S5
Q9H160	Q9UK53
O43586	P83881
P15735	Q6ZSY5
Q15906	Q96L91
P61587	Q13017
O43353	P63261
P21796	P23508
P20823	P60709
P18146	Q9BW85
P29350	Q6GTX8
P09917	P27695
P26599	Q15717
Q03164	Q92793
Q9BX46	Q9NWB1
Q13162	Q8NHM5
P49411	Q14197
P00533	Q99075
O75716	Q8N5Z5
P78545	Q13087
Q9UNL2	Q9Y2Q3
P0C1H6	Q9BTM1
O15151	P10415
P56279	Q09472
Q13315	Q14592
O60674	P16471
P17612	Q9GZQ8
O15519	Q13315
P05121	P84022
P61201	Q13616
P22392	P31939
P00533	P52798
O43390	P07910
Q13315	Q8WYP5
Q8TBZ2	Q9BWU1
P49674	Q9Y2T1
O95859	Q00604
Q969G6	Q99683
O43464	Q13490
P08708	P62979
P05129	P18031
Q13315	Q8N4S0
O75084	Q9Y6F9
Q05655	Q07021
O14640	Q92837
P18124	Q02878
P35658	P49790
28938	Q14164
P17181	Q8IZI9
O95376	Q9NRI5
Q15554	Q96MF7
O95049	Q07157
P24723	Q9BX67
Q13113	Q7L5N1
Q8IZQ1	Q9GZQ8
P25205	Q08945
O15162	Q9P0T4
P52798	Q15375
P32121	P45984
O14964	Q13153
O00273	Q9NRL3
O60733	P23219
P49750	Q8TDY2
P06213	P62993
P19447	Q15545
O14920	Q13077
O15143	Q14247
P19878	Q9HBY0
P01589	P51692
P10114	P49354
P01571	Q99650
A8MYU2	Q13976
O15084	P53350
P49959	Q9H816
P05026	P28482
P25054	Q8IVL0
P34932	Q99933
P60709	Q14103
Q8IX03	Q9NV70
P62330	Q13148
Q15303	Q15700
O15524	P48357
P08621	Q9P2G9
